,Date,User,Nickname,Tweet,URL
0,2022-09-30 14:18:19+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스 단체 컴백 기원 2일차

망원 ""파이브테이블즈""

파스타와피자 환상의조합 .. ❤️
망원현지인의 추천으로 가게되었는데요
젠장야로 살라미 알리오올리오와
바질 토마토파스타? 그리고 
루꼴라 잔뜩 올라간 마르게리따 ..
그냥 .. 가세요 🍀 꼭 !!

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/L8YVyQLOkz",https://twitter.com/anything_ilove/status/1575852545444302848
1,2022-09-04 06:39:34+00:00,chxxze_,🧀,"📍망원 오디디

케이크가 너무 귀엽고 맛있는 카페 💚
피스타치오맛이 진짜 찐이었어여

#마크한테만공개
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/iTQOt2TtNB",https://twitter.com/chxxze_/status/1566315015082496000
2,2022-08-21 16:59:54+00:00,dpfkdl22,느린 한둘,"📍망원 셰발레리

뇨끼가 ㄹㅇ 맛있음... 비건치고 맛있는게 아니라 그냥 맛집ㅠㅠ 사장님 한국 돌아오시면 바아로 뇨끼먹으러 간다 혀누도 꼭 가보길

 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/FlrLpuazHB",https://twitter.com/dpfkdl22/status/1561397694265864192
3,2022-08-21 16:58:43+00:00,dpfkdl22,느린 한둘,"📍망원 쉐시몽

두달 전엔 예약해야되는곳ㅠ 단새우 타르타르랑 휘낭시에는 제발 따로 팔아줬으면🥹 전체적으로 향이 풍부해서 허브 좋아하면 강추~!

 #몬베베가_몬베베에게_추천하는_맛집
 #기현_너는맘마먹고다시시작하겠지
 #채형원_너는세입도못먹겠지 https://t.co/yLEaqYoGfH",https://twitter.com/dpfkdl22/status/1561397396185042946
4,2022-08-08 12:49:39+00:00,940115_S2_,볕찌🎗,"📍망원 고미푸딩

말랑..말랑..
카라멜, 커피, 초코 우유맛 푸딩이 있고 가격은 5천원이에요◜◡◝
진짜 말캉말캉하고 부드럽고 맛있어서 기영이처럼 먹음..
가게가 많이 협소해서 타이밍 안 맞으면 웨이팅 오래해야할 수도 있어요ㅠㅠ
#몬베베가_몬베베에게_추천하는_맛집
#채형원_너는세입도못먹겠지 https://t.co/3L7H9DqLQR",https://twitter.com/940115_S2_/status/1556623673850638336
5,2022-08-08 12:48:04+00:00,940115_S2_,볕찌🎗,"📍망원 소바식당

진짜 망원 갈 때마다 꼭 먹는 쇄키
너무 맛있고 더운 여름에 먹기 딱 좋음!
대신 오이가 진짜 개.많이 나오니까 민혁이는 방문시 꼭!오이 빼달라고 하기
그리고 타마고 멘치카츠&lt;한정수량 판맨데 있으면 꼭 드시길🤤

#몬베베가_몬베베에게_추천하는_맛집
#채형원_너는세입도못먹겠지 https://t.co/fVwxP4KINI",https://twitter.com/940115_S2_/status/1556623278260621312
6,2022-08-04 15:22:53+00:00,myluv_3,두부,"📍 망원 odd

배추도사를 닮은 케이크 먹고왔는데요 !!! 
망고요거트 크림이고 빵이 쵹쵹함 😋

장점 - 테이블 간격이 매우 넓다 (쾌적)
단점 - 테이블이 별로없다 

#몬베베가_몬베베에게_추천하는_맛집
#지훈아_여기가봐라 https://t.co/87jlzFa0YS",https://twitter.com/myluv_3/status/1555212687453200384
7,2022-07-28 05:07:39+00:00,JWmyangel,먀무,"📍이이알티 eert/망원

눈으로 먹방하시는 거 좋아하시는 분 추천^^👍🏻
3단박스는 2인용이래요!!

#정원이_볼살로_레쭈고
#정한아_마니머거여ㅎㅎ
#조슈아_먹어보슈아
#임창균_너는한끼뚝닭먹겠지
#노제냠냠 https://t.co/g9tFU0z5Kp",https://twitter.com/JWmyangel/status/1552521143025672192
8,2022-06-19 05:57:33+00:00,yumzzi_mx,slow윰찌,"#몬베베가_몬베베에게_추천하는_맛집

[망원] 만두란?!

몬베베 맛집 해시태그에 여기가 없다는게 믿을 수 없어요… 
샤우롱바오 꼬옥 먹어주시기 https://t.co/dzQH0WOXd8",https://twitter.com/yumzzi_mx/status/1538400572377735168
9,2022-06-18 07:53:10+00:00,roomvy_,룸비,"📍서울숲 당도

망원에 있는 당도의 2호점 ..
여기 젤라또 먹고나면 다른 젤라또 생각이 안납니다🥹🤍 진짜 맛있어요! 소금, 자두소르베 강추🫶

#임창균_너는한끼뚝닭먹겠지 https://t.co/p6DCMKTp5p",https://twitter.com/roomvy_/status/1538067281585926144
