,Date,User,Nickname,Tweet,URL
161,2021-05-05 15:59:54+00:00,8hPNzklXCq2AaaP,저장,"""합정"" #승연아_우즈야_여기야 OR #황제님을위한메뉴판 OR #강다니엘_염염긋 OR #백현이를_위한_맛집투어 OR #몬베베가_몬베베에게_추천하는_맛집 OR #민석이를_위한_카페투어 OR #먹어봤도영 OR #제노의_맛그당어 OR #재민아_밥먹어 OR #원데이식스밀",https://twitter.com/8hPNzklXCq2AaaP/status/1389973136272101379
162,2021-04-09 07:18:15+00:00,kihyun0819,겨울달기현,"합정_페어 
크로플맛집 🥺🥺
크로플위에 아이스크림이랑 치즈가 올라갔는데 
안어울릴줄알았더니 너무잘어울리는조합....🌼
크로플빵은 너무빠삭해서 빠_싹 소리가나는 빵
🥺🥺🥺🥺
 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/IT30o1s4Bu",https://twitter.com/kihyun0819/status/1380419771875741703
163,2021-02-26 06:05:34+00:00,yekkuyekku,doki..,"#몬베베가_몬베베에게_추천하는_맛집
합정 키쉬미뇽
음료는 그냥 무난한데 디저트가 진짜 맛있어요!!! 지나가다 마주치면 한 번쯤은 가볼만한 곳... https://t.co/IVjdjDzjTk",https://twitter.com/yekkuyekku/status/1365181192786481154
164,2021-02-26 05:13:52+00:00,yekkuyekku,doki..,"#몬베베가_몬베베에게_추천하는_맛집 
합정 크레이지카츠
반반세트가 진짜 미친놈.....히말라야솔트에 찍어먹으면 그냥 바로 기절이...ㅜㅜㅜ 평일 점심에 갔는데도 웨이팅이 좀 있었어요ㅠㅠ https://t.co/semBeLUwuD",https://twitter.com/yekkuyekku/status/1365168180474245122
165,2021-02-19 11:40:36+00:00,dung_shil2,둥실²,"#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지
합정 와인식탁💜
사진찍는실력은역시나늘지않았지만💜
트위터에서보고첨가본곳인데짱이애〰️ 와인도 맛있음짱💜 고생은 창균이가 다했는데 맛있는건내가다먹네
케익먹을수있어서 더좋았음💜 https://t.co/dQztfw9B42",https://twitter.com/dung_shil2/status/1362728788820250625
166,2021-02-09 06:38:56+00:00,kiki_dylm_,장미,"#몬베베가_몬베베에게_추천하는_맛집

합정 219 파스타
진짜 맛집 인정 가성비도 좋고 맛있음!!
다음에 또 가야지♡ ♡ https://t.co/oszS2TlH6c",https://twitter.com/kiki_dylm_/status/1359028996038561794
167,2021-02-04 14:14:15+00:00,sconembb,녹스(slow),"#몬베베가_몬베베에게_추천하는_맛집

합정 온돌인데 여기 꼭 가보세여 샘덜 진짜 가성비 좋고 분위기도 좋거든여 데이트 맛집도 삽가능 세트메뉴가 제일 좋고 고기랑 전골 선택 가능한데 전골은 취향대로 하시고 고기는 부채살 하세여 그게 젤 마싯슴 https://t.co/41VtWsNyU3",https://twitter.com/sconembb/status/1357331641392193537
168,2020-11-07 16:09:33+00:00,gunggumhae_sn,밤톨과자,"배고파 어제가 좋았어 엉엉
여기 합정 새벽숯불가든
제주돼지 오겹살 400g에 3만6천원?이었던듯 고기 다 구워주시고 같이 주는 백김치도 맛남 고사리추가(5000원)하면 색다른 맛 
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/ucslJhjoI4",https://twitter.com/gunggumhae_sn/status/1325108133916680194
169,2020-11-07 12:41:07+00:00,hwisprince,HIP ♡̷̷̷,"합정 미삼 갔당ㅎㅎ
칭구가 포카 안들고와서ㅡㅡ
내꺼 쥐어줌
#몬베베가_몬베베에게_추천하는_맛집
#채형원_너는세입도못먹겠지 https://t.co/I9jqrYwYPA",https://twitter.com/hwisprince/status/1325055682698096640
170,2020-08-15 12:33:09+00:00,joeun_feel,강력접챠췌,"합정 토리후쿠
아패로 야끼도리는 여기.. 드디어 정착했읍니다 차왕무시 감자샐러드 뭔 조림이랑 양배추가 기본 반찬이고 다찌자리에 앉으면 바로 냉장고에서 싱싱한 생닭꺼내서 구워줌
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/EH4x1DyNYu",https://twitter.com/joeun_feel/status/1294613096741212160
171,2020-08-03 16:12:48+00:00,mylovermh,첼,"#민혁_너는이미북마크해놨겠지
압구정 클랩피자
압구정 노모어피자
합정 더피자보이즈
연남 랫댓

다맛잇는데 개인적으로는 노모어가 젤 조앗어요 https://t.co/JgkHrSXfst",https://twitter.com/mylovermh/status/1290319718281142272
172,2020-07-26 10:30:16+00:00,mylovermh,첼,"#몬베베가_몬베베에게_추천하는_맛집
합정 돌황소곱창

곱창이 맛있고 볶음밥이 진짜진짜 맛있어요 치즈가 진짜 미친놈 https://t.co/n2WBYRA0DP",https://twitter.com/mylovermh/status/1287334413693358080
173,2020-07-21 16:20:22+00:00,NUGOMM,누곰,"천사같은 익명님이 추천해주신 마포 홍대 합정 망원 맛집 리스트🌟  공익을 위해 공유합니닷‼️💛💛
 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/3ZWyKIL3pc",https://twitter.com/NUGOMM/status/1285610579852394498
174,2020-07-21 15:06:16+00:00,fiveguysstealer,땡고,"#션프는셔누사랑만먹을게_갈비찜
#채형원_너는세입도못먹겠지
합정 미삼 
형원이가 진짜 좋아할것같은 대새롤(대패새우롤)!!!!! 짭조롬하고 새우가 왕따시만하고 팡팡터지면 그걸 삼겹살이 매섭게 잡아줌 아 또먹고싶다 볶음밥은 무난!!
#셔누_넌이미먹었겠지만또먹어야겠지 https://t.co/mBUDscE4bS",https://twitter.com/fiveguysstealer/status/1285591932681347080
175,2020-07-21 14:51:21+00:00,ilsanhamster,somsa..,"#셔누_넌이미먹었겠지만또먹어야겠지

합정 잇텐고 바질라멘(10000원)
맛이좋음 https://t.co/Xo3tqSwXPY",https://twitter.com/ilsanhamster/status/1285588177869144064
176,2020-07-21 14:39:11+00:00,changdongdaeck,명준이,"#몬베베가_몬베베에게_추천하는_맛집 
합정 크레이지카츠
저는 션프지만 돈까스를 진짜 진짜 안좋아하는데,,한입 먹자마자 감탄이 절로 나왔어용
꼭!!특로스카츠 드셔야해요 진쫘 고기 결 살아있고 엄청 부드럽고 그냥 미쳤어요 합정에서 생일카페 많이들 하시니까 투어할때 여기 오면 좋을거같아용 https://t.co/C4EXjCueEA",https://twitter.com/changdongdaeck/status/1285585115725217792
177,2020-07-21 14:19:08+00:00,laforetdeshw,까스,"[서울 합정/소곱놀이]
아 저는 합정 곱창 대창은 여기가 최고라고 생각해여 볶음밥이 존맛이니 밥까지 먹고 옷에 베여든 고기냄새로 2차 깡소주 할 수 이따!!!!!! 
 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/cxs7wGDbgq",https://twitter.com/laforetdeshw/status/1285580070011035649
178,2020-07-21 13:16:49+00:00,gunggumhae_sn,밤톨과자,"@syunuho #몬베베가_몬베베에게_추천하는_맛집
합정 명품잔치국수집... 비빔말고 열무국수..",https://twitter.com/gunggumhae_sn/status/1285564386665365504
179,2020-06-21 10:53:33+00:00,GGYULayo,뀰🍊,"#몬베베가_몬베베에게_추천하는_맛집

합정 가츠신 

제주 흑돼지로 만든 돈까스 맛집💛
안심+새우튀김 세트 먹었는데 깔끔하고 마쉿었어요!!
합정 카페투어 할 때 들리면 좋을 듯๑&gt;ᴗ&lt;๑ https://t.co/KGPuRhGApw",https://twitter.com/GGYULayo/status/1274656700067270656
180,2020-05-17 10:46:48+00:00,_my_pleasure,마리모♡̆̈😷🎗,"션프도 아닌데 주2회 돈까스 먹기☺ but.돈까스는 언제나 옳으니까요🤭 합정 크레이지카츠 여기 진짜 완전 미친 맛이에요,, #몬베베가_몬베베에게_추천하는_맛집 해시 보고 찾아갔는데 나 진짜 베베들 입맛 맹신하잖아,, 브레이크타임 직전이라 없는 메뉴가 좀 있어가지구 히레정식 시켰는데 대.만.족. https://t.co/7QXiGSUtKA",https://twitter.com/_my_pleasure/status/1261971424303972352
181,2020-03-07 11:22:30+00:00,MX_2MH,동글,"#몬베베가_몬베베에게_추천하는_맛집
합정 맛집😆❤ 노래두 Best part 나와서 혼자 내적 반가움 상승👍🥰 https://t.co/g93fgIvhi0",https://twitter.com/MX_2MH/status/1236250870846607360
182,2020-01-17 16:16:57+00:00,hey_minyeogang,동구래미,"#몬베베가_몬베베에게_추천하는_맛집
합정 크레이지 카츠
1시반에도 웨이팅이 있지만 기다리고 나니 행복했어요...짱규니보러 합정가시는분들 여기서 식사하고 짱규니 이벤트까페 가면 그것이야말로 확실한 행복..
🐻 혀누야 여기 장난없어 고기두께 보이니? https://t.co/2YAXHw31KP",https://twitter.com/hey_minyeogang/status/1218205579530784773
183,2020-01-12 09:54:47+00:00,hangbokhaja7,K,"#몬베베가_몬베베에게_추천하는_맛집

합정/상수 지복

하라빼꼬였다가 이름이 바꼈어요..이름 바뀌면서 구성도 살짝 바꼈는데 그래도 좋은...단품도 있고 정식도 있는데 정식 사이드들이 구성찬..? 가격대도 비싸지 않아서 좋아여 그리고 와디즈에서 걸어갈 수 있어요 https://t.co/uSqtUyWmJy",https://twitter.com/hangbokhaja7/status/1216297462920466433
184,2020-01-09 12:09:32+00:00,joeun_feel,강력접챠췌,"#몬베베가_몬베베에게_추천하는_맛집

합정 카밀로라자네리아 

마늘쫑이 들어간 오일파스타랑 라자냐 시켜먹었음 내 추천은 당연히 존나 라자냐! 토마토소스가 진하고 맛있었는데 단점은 양이 쩜 작다.. 같이 나오는 밀크 푸딩이 정말 우유맛이 많이 나고 맛있었음 https://t.co/EPH5WORzRY",https://twitter.com/joeun_feel/status/1215244211945000960
185,2020-01-03 19:41:34+00:00,NU2NIM_,누,"합정 카밀로 라자네리아
이곳 라자냐가 세계최고ㅜㅜ 1번이랑 2번 라자냐만 먹어봤는데 1번은 보통 생각하는 미트소스 느낌이고 2번은 좀더 상큼한?가벼운? 그런 토마토소스느낌. 갠적으로 2번을 더 좋아함. 파스타도 맛있고 스테이크는 말할것도없음❤
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/5UqFBo2Bn7",https://twitter.com/NU2NIM_/status/1213183642685435905
